City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Kamskiye Polyany,RU,55.4307,51.4171,59.81,87,43,3.22,scattered clouds
699,Luwuk,ID,-0.9516,122.7875,76.87,86,100,2.77,overcast clouds
700,Rocha,UY,-34.4833,-54.3333,58.12,65,100,8.61,overcast clouds
701,Xining,CN,36.6167,101.7667,52.93,70,77,4.65,broken clouds
702,Niamey,NE,13.5137,2.1098,104.29,16,20,3.44,dust
703,Bikin,RU,46.8161,134.26,46.69,94,97,2.57,overcast clouds
704,Arlit,NE,18.7369,7.3853,95.88,6,0,9.17,clear sky
705,Cartagena,CO,10.3997,-75.5144,85.62,70,75,8.05,broken clouds
706,Atar,MR,20.5169,-13.0499,99.36,15,100,14.27,overcast clouds
707,High Level,CA,58.5169,-117.136,73.51,31,40,10.36,scattered clouds
708,Opatija,HR,45.3392,14.3083,77.68,80,79,2.46,broken clouds
709,Aviles,ES,43.5547,-5.9248,64.76,79,40,8.05,scattered clouds
710,Maputo,MZ,-25.9653,32.5892,68.23,88,0,5.75,clear sky
711,Ambovombe,MG,-25.1667,46.0833,67.24,81,0,16.08,clear sky
712,Avdiyivka,UA,48.1399,37.7426,64.89,82,5,10.47,clear sky
